ano_campeonato,data,horario,fase,tipo_fase,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,penalti,gols_penalti_mandante,gols_penalti_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante
2021,2021-03-09,19:30:00,1ª Eliminatória,Jogo Único,Estádio Renato Cunha Lima,,0,3000,Campinense-PB,EC Bahia,,,,,,,1,7,,,0,,,,,,,,,,,,,,,,
2021,2021-03-10,13:30:00,1ª Eliminatória,Jogo Único,Estádio Aniceto Moscoso,,0,10000,Madureira,Paysandu,,,,,,,0,1,,,0,,,,,,,,,,,,,,,,
2021,2021-03-10,14:00:00,1ª Eliminatória,Jogo Único,Estádio Municipal Helvídio Nunes de Barros,,0,5400,4 de Julho,Confiança,,,,,,,1,0,,,0,,,,,,,,,,,,,,,,
2021,2021-03-10,16:00:00,1ª Eliminatória,Jogo Único,Estádio Estadual Kléber José de Andrade,,0,21150,Rio Branco-ES,Sampaio Corrêa,Andre Visser,Rafael Guanaes,75000,500000,29.7,27.8,2,1,,,0,,,,,,,,,,,,,,,,
2021,2021-03-10,16:00:00,1ª Eliminatória,Jogo Único,Estádio Olimpico Albino Turbay,,0,4000,Cianorte,Paraná,,,,,,,1,0,,,0,,,,,,,,,,,,,,,,
2021,2021-03-10,17:15:00,1ª Eliminatória,Jogo Único,Estádio Adauto Moraes,,0,5018,Juazeirense,Sport Recife,,,,,,,3,2,,,0,,,,,,,,,,,,,,,,
2021,2021-03-10,18:30:00,1ª Eliminatória,Jogo Único,Estádio Governador João Castelo - Castelão,,0,40000,Moto Club,Botafogo,,,,,,,0,5,,,0,,,,,,,,,,,,,,,,
2021,2021-03-11,14:30:00,1ª Eliminatória,Jogo Único,Estádio José Roriz Aguiar,,0,21564,Real Brasília,América-RN,,,,,,,0,2,,,0,,,,,,,,,,,,,,,,
2021,2021-03-11,16:00:00,1ª Eliminatória,Jogo Único,Estádio Municipal Parque do Sabiá,,0,53350,Uberlândia,Luverdense,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,
2021,2021-03-11,18:15:00,1ª Eliminatória,Jogo Único,Estádio Flamarion Vasconcelos,,0,5000,São Raimundo-RR,Cruzeiro,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,
2021,2021-03-11,19:00:00,1ª Eliminatória,Jogo Único,Estádio Valmir Campelo Bezerra,,0,20310,SE Gama,Ponte Preta,,,,,,,1,2,,,0,,,,,,,,,,,,,,,,
2021,2021-03-11,20:30:00,1ª Eliminatória,Jogo Único,Estádio Elcyr Resende de Mendonça,,0,6000,Boavista,Goiás,Leandrão,Glauber Ramos,2050000,4650000,27.1,23.5,3,1,,,0,,,,,,,,,,,,,,,,
2021,2021-03-16,18:15:00,1ª Eliminatória,Jogo Único,Estádio Estadual Lourival Baptista,,0,14000,Sergipe,Cuiabá-MT,,,,,,,0,0,,,0,,,,,,,,,,,,,,,,
2021,2021-03-16,20:30:00,1ª Eliminatória,Jogo Único,Estádio José Gomes da Costa,,0,4000,Murici,Juventude,,,,,,,0,3,,,0,,,,,,,,,,,,,,,,
2021,2021-03-17,14:30:00,1ª Eliminatória,Jogo Único,Estádio Olímpio Perim,,0,2100,Rio Branco VN,ABC FC,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,
2021,2021-03-17,14:30:00,1ª Eliminatória,Jogo Único,Estádio Maximino Porpino Filho,,0,5000,Castanhal,Volta Redonda,,,,,,,0,3,,,0,,,,,,,,,,,,,,,,
2021,2021-03-17,14:30:00,1ª Eliminatória,Jogo Único,Estádio Municipal Plácido Aderaldo Castelo,,0,10000,Guarany Sobral,CSA,,,,,,,1,5,,,0,,,,,,,,,,,,,,,,
2021,2021-03-17,14:30:00,1ª Eliminatória,Jogo Único,Estádio Municipal Marcos Pinheiro Neto,,0,2000,Sociedade Esportiva Juventude (MA),Operário-PR,,,,,,,0,2,,,0,,,,,,,,,,,,,,,,
2021,2021-03-17,15:00:00,1ª Eliminatória,Jogo Único,Estádio Municipal Helvídio Nunes de Barros,,0,5400,Picos,Atl. Acreano,,,,,,,1,0,,,0,,,,,,,,,,,,,,,,
2021,2021-03-17,15:30:00,1ª Eliminatória,Jogo Único,Estádio Municipal Valdir Doilho Wons,,0,1200,Nova Mutum,Tombense,,,,,,,0,0,,,0,,,,,,,,,,,,,,,,
2021,2021-03-17,16:00:00,1ª Eliminatória,Jogo Único,Arena Pantanal,,0,42000,Galvez,Atlético-GO,,,,,,,1,3,,,0,,,,,,,,,,,,,,,,
2021,2021-03-17,16:00:00,1ª Eliminatória,Jogo Único,Estádio Municipal Antônio de Figueiredo Carneiro,,0,16000,Atl. Alagoinhas,Vila Nova FC,,,,,,,0,3,,,0,,,,,,,,,,,,,,,,
2021,2021-03-17,17:00:00,1ª Eliminatória,Jogo Único,Itaipava Arena Pernambuco,,0,46154,Retrô,Brusque,,,,,,,1,0,,,0,,,,,,,,,,,,,,,,
2021,2021-03-17,18:15:00,1ª Eliminatória,Jogo Único,Estádio Francisco Stédile,,0,30822,Caxias-RS,Fortaleza,Lacerda,Enderson Moreira,325000,5580000,31.1,27.3,0,1,,,0,,,,,,,,,,,,,,,,
2021,2021-03-17,19:00:00,1ª Eliminatória,Jogo Único,Estádio Doutor Getúlio Dornelles Vargas,,0,6000,Esportivo,Remo,Luiz Carlos Winck,Paulo Bonamigo,300000,500000,28.5,28.5,0,2,,,0,,,,,,,,,,,,,,,,
2021,2021-03-17,19:00:00,1ª Eliminatória,Jogo Único,Estádio dos Plátanos,,0,3500,Santa Cruz-RS,Joinville-SC,,,,,,,0,0,,,0,,,,,,,,,,,,,,,,
2021,2021-03-17,20:30:00,1ª Eliminatória,Jogo Único,Estádio Cornélio de Barros,,0,12070,Salgueiro,Corinthians,,,,,,,0,3,,,0,,,,,,,,,,,,,,,,
2021,2021-03-18,14:30:00,1ª Eliminatória,Jogo Único,Estádio Estadual Kléber José de Andrade,,0,21150,Marília,Criciúma EC,Guilherme Alves,Hemerson Maria,50000,300000,26.6,28,0,0,,,0,,,,,,,,,,,,,,,,
2021,2021-03-18,15:00:00,1ª Eliminatória,Jogo Único,Estádio Presidente Vargas,,0,8800,Treze,América-MG,,,,,,,0,1,,,0,,,,,,,,,,,,,,,,
2021,2021-03-18,16:30:00,1ª Eliminatória,Jogo Único,Estádio Municipal Engenheiro Luthero Lopes,,0,19000,U. Rondonópolis,Coritiba FC,Júlio César Nunes,Gustavo Morínigo,400000,5080000,29.7,29,0,1,,,0,,,,,,,,,,,,,,,,
2021,2021-03-18,16:30:00,1ª Eliminatória,Jogo Único,Estádio Doutor Ronaldo Junqueira,,0,7250,Caldense,Vasco da Gama,Marcus Paulo Grippe,Marcelo Cabo,75000,19700000,24.1,23.5,1,1,,,0,,,,,,,,,,,,,,,,
2021,2021-03-18,17:00:00,1ª Eliminatória,Jogo Único,Estádio Olímpico Regional Arnaldo Busatto,,0,5000,FC Cascavel,Figueirense FC,Tcheco,Jorginho,75000,550000,30.3,25.5,2,1,,,0,,,,,,,,,,,,,,,,
2021,2021-03-18,19:00:00,1ª Eliminatória,Jogo Único,Arena da Amazônia,,0,41000,Peñarol-AM,Ypiranga-RS,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,
2021,2021-03-18,19:00:00,1ª Eliminatória,Jogo Único,Estádio Estadual Kléber José de Andrade,,0,21150,Mirassol-SP,RB Bragantino,Eduardo Baptista,Maurício Barbieri,3080000,29400000,26.2,26.3,2,3,,,0,,,,,,,,,,,,,,,,
2021,2021-03-25,14:30:00,1ª Eliminatória,Jogo Único,Estádio de Los Larios,,0,6300,Porto Velho,Ferroviário,,,,,,,0,1,,,0,,,,,,,,,,,,,,,,
2021,2021-03-25,14:30:00,1ª Eliminatória,Jogo Único,Estádio Olímpico Regional Arnaldo Busatto,,0,25000,Palmas,Avaí FC,,,,,,,0,1,,,0,,,,,,,,,,,,,,,,
2021,2021-03-26,14:30:00,1ª Eliminatória,Jogo Único,Estádio Giulite Coutinho,,0,12150,Ypiranga-AP,Santa Cruz,,,,,,,0,4,,,0,,,,,,,,,,,,,,,,
2021,2021-03-26,14:30:00,1ª Eliminatória,Jogo Único,Estádio Jânio Moraes,,0,1810,Jaraguá EC,Manaus FC,,,,,,,1,4,,,0,,,,,,,,,,,,,,,,
2021,2021-03-27,14:30:00,1ª Eliminatória,Jogo Único,Estádio Valdeir José de Oliveira,,0,8110,Goianésia (GO),CRB,,,,,,,2,3,,,0,,,,,,,,,,,,,,,,
2021,2021-10-20,21:30:00,Semi-Finais ,Jogos De Ida,Estádio Governador Magalhães Pinto,Braulio da Silva Machado,18642,57018,Atlético-MG,Fortaleza,Cuca,Juan Pablo Vojvoda,51100000,12050000,29,28.2,4,0,3,0,0,,,6,7,9,14,14,9,3,5,2,2,21,8,7,3
2021,2021-09-14,21:30:00,Quartas De Final ,Jogos De Volta,Estádio Urbano Caldeira,Leandro Pedro Vuaden,0,20120,Santos,Athletico-PR,Fábio Carille,Toni Oliveira,21900000,26250000,26.9,26.8,0,1,0,0,0,,,5,5,7,22,20,5,4,7,2,1,19,13,7,5
2021,2021-09-15,19:00:00,Quartas De Final ,Jogos De Volta,Estádio Governador Magalhães Pinto,Raphael Claus,0,57018,Atlético-MG,Fluminense,Cuca,Marcão,47700000,19850000,29.1,27.6,1,0,0,0,0,,,2,5,15,12,11,15,1,4,1,0,14,10,6,5
2021,2021-09-15,21:30:00,Quartas De Final ,Jogos De Volta,Estádio Governador Plácido Castelo,Bruno Arleu de Araújo,0,,Fortaleza,São Paulo,Juan Pablo Vojvoda,Hernán Crespo,10830000,29900000,28.8,28.7,3,1,1,0,0,,,6,5,9,13,11,9,2,2,3,1,14,9,5,4
2021,2021-09-15,21:30:00,Quartas De Final ,Jogos De Volta,Estádio Jornalista Mário Filho,Rodolpho Toski Marques,0,78838,Flamengo,Grêmio,Renato Portaluppi,Luiz Felipe Scolari,67500000,22650000,26.2,26.1,2,0,0,0,0,,,4,4,13,18,16,12,3,2,0,0,16,10,9,4
2021,2021-08-25,19:00:00,Quartas De Final ,Jogos De Ida,Ligga Arena,Marcelo de Lima Henrique  (RJ),0,42372,Athletico-PR,Santos,Toni Oliveira,Fernando Diniz,25900000,19900000,25.9,25.7,1,0,1,0,0,,,9,8,18,10,9,17,2,4,2,0,16,15,8,5
2021,2021-08-25,21:30:00,Quartas De Final ,Jogos De Ida,Estádio Cícero Pompeu de Toledo,Wilton Sampaio,0,72039,São Paulo,Fortaleza,Hernán Crespo,Juan Pablo Vojvoda,30700000,10450000,29.3,29,2,2,0,0,0,,,2,5,15,11,8,15,4,4,2,3,11,13,4,6
2021,2021-08-25,21:30:00,Quartas De Final ,Jogos De Ida,Arena do Grêmio,Vinicius Gonçalves Dias Araujo,0,60540,Grêmio,Flamengo,Luiz Felipe Scolari,Renato Portaluppi,30200000,76350000,27.7,31.1,0,4,0,0,0,,,4,3,12,16,15,12,3,1,1,0,16,11,11,4
2021,2021-07-31,16:30:00,Oitavas De Final ,Jogos De Volta,Estádio Jornalista Mário Filho,Felipe Fernandes,0,82238,Fluminense,Criciúma EC,Roger Machado,Paulo Baier,14500000,275000,28.9,29,3,0,1,0,0,,,4,3,23,27,27,22,1,1,0,1,7,7,3,4
2021,2021-08-03,19:00:00,Oitavas De Final ,Jogos De Volta,Arena do Grêmio,Leo Simão Holanda,0,60540,Grêmio,EC Vitória,Luiz Felipe Scolari,Ramon Menezes,24600000,750000,25.3,23.7,1,0,1,0,0,,,10,2,17,10,8,16,0,7,3,0,12,7,2,4
2021,2021-08-04,21:30:00,Oitavas De Final ,Jogos De Volta,Arena Fonte Nova,Vinicius Gonçalves Dias Araujo,0,47364,EC Bahia,Atlético-MG,Dado Cavalcanti,Cuca,10800000,28500000,28.1,30,2,1,2,0,0,,,5,3,14,15,14,13,1,5,0,0,16,9,8,6
2021,2021-08-05,19:15:00,Oitavas De Final ,Jogos De Volta,Estádio Adauto Moraes,Douglas Schwengber,0,5018,Juazeirense,Santos,,,,,,,2,0,2,0,0,,,4,10,24,19,18,23,1,1,2,0,7,11,2,7
2021,2021-08-05,21:30:00,Oitavas De Final ,Jogos De Volta,Arena das Dunas,Ramon Abatti,0,31017,ABC FC,Flamengo,,,,,,,0,1,0,0,0,,,3,7,16,13,13,16,7,0,4,1,6,13,4,5
2021,2021-07-27,19:15:00,Oitavas De Final ,Jogos De Ida,Estádio Heriberto Hülse,Caio Max Augusto Vieira,0,22000,Criciúma EC,Fluminense,Paulo Baier,Roger Machado,275000,14500000,28.7,28.9,2,1,1,0,0,,,2,3,17,16,15,17,2,2,2,1,9,11,3,4
2021,2021-07-28,16:30:00,Oitavas De Final ,Jogos De Ida,Ligga Arena,Anderson Daronco,0,42372,Athletico-PR,Atlético-GO,,,,,,,2,1,0,0,0,,,6,0,15,10,10,15,1,6,2,0,16,14,5,9
2021,2021-07-28,19:15:00,Oitavas De Final ,Jogos De Ida,Estádio Urbano Caldeira,Wagner do Nascimento Magalhães,0,20120,Santos,Juazeirense,,,,,,,4,0,0,0,0,,,11,1,16,12,11,16,1,9,3,2,25,8,9,5
2021,2021-07-28,21:30:00,Oitavas De Final ,Jogos De Ida,Estádio Cícero Pompeu de Toledo,Wilton Sampaio,0,72039,São Paulo,Vasco da Gama,Hernán Crespo,Lisca,33600000,14950000,28.1,28.7,2,0,1,0,0,,,9,4,20,13,12,17,3,6,1,1,18,16,5,8
2021,2021-07-28,21:30:00,Oitavas De Final ,Jogos De Ida,Estádio Raimundo Sampaio,Raphael Claus,0,23018,Atlético-MG,EC Bahia,Cuca,Dado Cavalcanti,37800000,9830000,29.9,27.7,2,0,1,0,0,,,5,6,15,13,12,13,7,6,1,2,16,18,4,7
2021,2021-07-29,20:00:00,Oitavas De Final ,Jogos De Ida,Estádio Jornalista Mário Filho,Marielson Alves Silva,0,78838,Flamengo,ABC FC,,,,,,,6,0,4,0,0,,,4,2,8,18,17,8,0,4,1,1,22,1,10,1
2021,2021-06-08,16:30:00,3ª Eliminatória ,Jogos De Volta,Estádio Urbano Caldeira,Gilberto Rodrigues Castro Junior,0,20120,Santos,Cianorte,,,,,,,1,0,1,0,0,,,3,2,14,16,15,14,3,3,4,0,10,6,6,2
2021,2021-06-09,21:30:00,3ª Eliminatória ,Jogos De Volta,Estádio Nabi Abi Chedid,Wilton Sampaio,0,13212,RB Bragantino,Fluminense,Maurício Barbieri,Roger Machado,21850000,12500000,25.4,29,2,1,0,0,0,,,8,4,14,12,12,13,0,7,1,1,23,6,11,4
2021,2021-06-09,21:30:00,3ª Eliminatória ,Jogos De Volta,Estádio Antonio Accioly,Caio Max Augusto Vieira,0,13000,Atlético-GO,Corinthians,Eduardo Barroca,Sylvinho,7830000,27800000,27.3,26.2,0,0,0,0,0,,,1,12,13,11,11,12,2,2,1,1,6,14,2,9
2021,2021-06-10,15:30:00,3ª Eliminatória ,Jogos De Volta,Estádio Elmo Serejo Farias,Wanderson Alves de Sousa,0,30000,Brasiliense,Grêmio,,,,,,,0,0,0,0,0,,,0,3,16,19,19,16,1,3,3,2,12,9,5,5
2021,2021-06-10,21:30:00,3ª Eliminatória ,Jogos De Volta,Estádio Beira-Rio,Felipe Fernandes,0,56000,Internacional,EC Vitória,Miguel Ángel Ramírez,Ramon Menezes,32300000,2100000,27.3,25.7,1,3,0,0,0,,,8,3,21,25,22,21,6,5,1,0,15,12,8,3
2021,2021-06-16,21:30:00,3ª Eliminatória ,Jogos De Volta,Estádio Jornalista Mário Filho,Caio Max Augusto Vieira,0,78838,Flamengo,Coritiba FC,Rogério Ceni,Gustavo Morínigo,51200000,4930000,27.9,29,2,0,1,0,0,,,13,4,11,17,16,11,1,2,1,0,22,3,11,0
2021,2021-06-02,16:30:00,3ª Eliminatória ,Jogos De Ida,Arena do Grêmio,Alexandre Vargas Tavares,0,60540,Grêmio,Brasiliense,,,,,,,2,0,1,0,0,,,0,6,9,5,5,9,1,2,2,1,10,5,5,2
2021,2021-06-02,21:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Jornalista Mário Filho,Ricardo Marques Ribeiro (MG),0,82238,Fluminense,RB Bragantino,Roger Machado,Maurício Barbieri,12500000,21250000,29,27.2,2,0,0,0,0,,,7,1,12,12,11,11,1,4,2,1,13,4,5,2
2021,2021-06-03,16:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Governador Magalhães Pinto,Alisson Sidnei Furtado,0,57483,Cruzeiro,Juazeirense,,,,,,,1,0,0,0,0,,,11,6,22,19,19,20,3,2,0,3,16,8,7,4
2021,2021-06-03,19:00:00,3ª Eliminatória ,Jogos De Ida,Estádio Manoel Barradas,Marcelo de Lima Henrique  (RJ),0,35632,EC Vitória,Internacional,Rodrigo Chagas,Miguel Ángel Ramírez,1300000,32050000,24.8,26.4,0,1,0,0,0,,,7,9,10,12,12,9,3,1,1,0,9,8,5,2
2021,2021-12-15,20:30:00,Final ,Jogo De Volta,Ligga Arena,Anderson Daronco,34050,42372,Athletico-PR,Atlético-MG,Alberto Valentim,Cuca,29750000,44700000,25.8,29.4,1,2,0,1,0,,,10,2,18,8,7,15,3,10,2,1,20,10,8,4
2021,2021-10-20,21:30:00,Semi-Finais ,Jogos De Ida,Ligga Arena,Luiz Flávio de Oliveira (SP),9896,42372,Athletico-PR,Flamengo,Alberto Valentim,Renato Portaluppi,26500000,66450000,26.8,29.4,2,2,0,1,0,,,3,7,17,12,12,17,3,1,5,3,8,16,3,6
2021,2021-08-04,16:30:00,Oitavas De Final ,Jogos De Volta,Estádio Rei Pelé,Savio Pereira Sampaio,0,20000,CRB,Fortaleza,Allan Aal,Juan Pablo Vojvoda,3330000,10550000,27.9,29.4,0,1,0,1,0,,,3,1,21,18,18,21,7,1,2,1,6,14,3,4
2021,2021-08-04,19:15:00,Oitavas De Final ,Jogos De Volta,Estádio Antonio Accioly,Bruno Arleu de Araújo,0,13000,Atlético-GO,Athletico-PR,Eduardo Barroca,Toni Oliveira,9300000,20150000,27.1,25.7,2,2,0,1,0,,,10,3,15,20,20,15,1,2,1,3,14,11,4,4
2021,2021-08-04,21:30:00,Oitavas De Final ,Jogos De Volta,Estádio São Januário,Anderson Daronco,0,,Vasco da Gama,São Paulo,Lisca,Hernán Crespo,15800000,29100000,28.4,27.9,1,2,0,1,0,,,2,6,15,16,14,14,5,2,0,1,7,19,2,6
2021,2021-07-27,21:30:00,Oitavas De Final ,Jogos De Ida,Estádio Manoel Barradas,Flavio Rodrigues de Souza,0,35632,EC Vitória,Grêmio,Ramon Menezes,Luiz Felipe Scolari,800000,24900000,22.1,24.2,0,3,0,1,0,,,4,7,9,7,7,9,3,2,0,1,9,20,4,8
2021,2021-07-29,16:30:00,Oitavas De Final ,Jogos De Ida,Estádio Governador Plácido Castelo,Paulo Roberto Alves Júnior,0,60326,Fortaleza,CRB,Juan Pablo Vojvoda,Allan Aal,11450000,3480000,28.9,28.4,2,1,0,1,0,,,3,0,12,12,9,12,0,4,1,0,24,6,11,3
2021,2021-06-08,19:00:00,3ª Eliminatória ,Jogos De Volta,Estádio Cícero Pompeu de Toledo,Denis Ribeiro Serafim,0,67428,São Paulo,4 de Julho,,,,,,,9,1,3,1,0,,,9,4,17,7,7,17,3,4,5,0,19,10,5,4
2021,2021-06-09,16:30:00,3ª Eliminatória ,Jogos De Volta,Estádio São Januário,Jose Mendonça,0,24584,Vasco da Gama,Boavista,Marcelo Cabo,Leandrão,11350000,175000,28,27.1,1,1,0,1,0,,,9,4,13,14,14,10,4,5,1,1,22,9,9,4
2021,2021-06-10,19:00:00,3ª Eliminatória ,Jogos De Volta,Estádio Governador Magalhães Pinto,Jefferson Ferreira Moraes,0,57018,Atlético-MG,Remo,Cuca,Paulo Bonamigo,25950000,975000,30.7,28.5,2,1,1,1,0,,,6,2,16,15,14,15,3,4,1,1,16,10,6,5
2021,2021-06-01,19:00:00,3ª Eliminatória ,Jogos De Ida,Estádio Olimpico Albino Turbay,Diego Pombo Lopez,0,4000,Cianorte,Santos,João Burse,Fernando Diniz,50000,31500000,26.3,26.2,0,2,0,1,0,,,1,9,21,21,21,20,6,2,0,6,5,16,2,5
2021,2021-06-01,21:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Elcyr Resende de Mendonça,Paulo Roberto Alves Júnior,0,6000,Boavista,Vasco da Gama,Leandrão,Marcelo Cabo,175000,11450000,25.7,28.9,0,1,0,1,0,,,4,5,16,19,17,16,1,6,0,0,10,16,2,9
2021,2021-06-03,21:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Rei Pelé,Ramon Abatti,0,20000,CRB,Palmeiras,Allan Aal,Abel Ferreira,3850000,42150000,28.9,29.3,0,1,0,1,0,,,10,8,12,24,22,11,6,3,1,2,14,15,3,3
2021,2021-06-10,19:00:00,3ª Eliminatória ,Jogos De Ida,Estádio Major Antônio Couto Pereira,Savio Pereira Sampaio,0,37182,Coritiba FC,Flamengo,Gustavo Morínigo,Maurício Souza,5980000,35800000,31.1,28.8,0,1,0,1,0,,,2,5,19,10,10,19,6,2,1,1,5,15,1,2
2021,2021-08-26,21:30:00,Quartas De Final ,Jogos De Ida,Estádio Jornalista Mário Filho,Anderson Daronco,0,82238,Fluminense,Atlético-MG,Marcão,Cuca,16900000,50500000,27.5,27.7,1,2,1,2,0,,,5,4,12,18,18,11,1,2,1,6,7,9,3,5
2021,2021-06-01,21:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Governador Alberto Tavares Silva,Zandick Gondim,0,44000,4 de Julho,São Paulo,,,,,,,3,2,2,2,0,,,2,6,17,17,16,17,2,2,1,4,13,15,7,9
2021,2021-06-02,19:00:00,3ª Eliminatória ,Jogos De Ida,Estádio Estadual Jornalista Edgar Augusto Proença,Antonio Dib Moraes de Sousa,0,45007,Remo,Atlético-MG,Paulo Bonamigo,Cuca,500000,28700000,29.8,30.4,0,2,0,2,0,,,7,1,5,10,9,5,2,1,2,0,12,5,7,0
2021,2021-06-02,21:30:00,3ª Eliminatória ,Jogos De Ida,Neo Química Arena ,Braulio da Silva Machado,0,49205,Corinthians,Atlético-GO,Sylvinho,Eduardo Barroca,29600000,7830000,27.4,27.2,0,2,0,2,0,,,4,1,7,13,12,6,1,3,1,0,13,9,5,3
